A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86
24.0,1.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,6.0,1.0,3.0,7.0,2.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11.0,1.0,3.0,3.0,3.0,2.0,827.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,4.0,0.0,5.0,4.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,8.0,7.0,2.0,0.0,7.0,2.0,2.0,4.0,3.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1
8.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,6.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,4.0,5.0,6.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,2.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,1.0,1.0,7.0,2.0,2.0,2.0,6.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,6.0,3.0,6.0,0.0,3.0,7.0,2.0,693.0,2.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,5.0,0.0,4.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,9.0,6.0,2.0,2.0,5.0,4.0,0.0,5.0,3.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0
38.0,1.0,3.0,3.0,9.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
36.0,1.0,2.0,4.0,8.0,1.0,5.0,1.0,3.0,6.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,,4.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,4.0,2.0,9.0,668.0,4.0,0.0,5.0,8.0,0.0,1.0,1.0,1.0,8.0,,4.0,5.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,2.0,2.0,5.0,1.0,8.0,1.0,5.0,4.0,1.0,589.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,3.0,3.0,9.0,2.0,4.0,1.0,3.0,8.0,0.0,1.0,0.0,5.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,3.0,2.0,4.0,0.0,5.0,4.0,5.0,2.0,3.0,6.0,3.0,2.0,4.0,3.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,2.0,3.0,3.0,8.0,0.0,4.0,0.0,5.0,7.0,0.0,2.0,2.0,1.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,6.0,2.0,4.0,5.0,5.0,2.0,3.0,8.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,2.0,4.0,8.0,0.0,2.0,2.0,5.0,7.0,0.0,2.0,0.0,6.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,7.0,0.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,2.0,3.0,6.0,0.0,5.0,1.0,4.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,2.0,7.0,2.0,6.0,0.0,3.0,8.0,1.0,5.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,6.0,448.0,2.0,2.0,4.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,6.0,2.0,9.0,0.0,7.0,2.0,2.0,8.0,1.0,3.0,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11.0,1.0,2.0,4.0,3.0,0.0,7.0,0.0,2.0,6.0,0.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,5.0,0.0,1.0,8.0,3.0,0.0,6.0,7.0,2.0,4.0,3.0,2.0,2.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
33.0,2.0,3.0,3.0,8.0,0.0,6.0,1.0,3.0,7.0,0.0,2.0,1.0,3.0,6.0,1.0,2.0,7.0,1.0,0.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,8.0,8.0,,1.0,8.0,1.0,0.0,2.0,7.0,0.0,0.0,4.0,268.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,2.0,5.0,2.0,9.0,1.0,5.0,0.0,3.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,7.0,6.0,2.0,2.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11.0,1.0,1.0,2.0,3.0,0.0,5.0,1.0,4.0,4.0,3.0,2.0,6.0,289.0,1.0,4.0,5.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,8.0,0.0,1.0,9.0,0.0,3.0,5.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,1.0,3.0,2.0,3.0,0.0,6.0,0.0,3.0,7.0,2.0,0.0,1.0,2.0,6.0,2.0,4.0,4.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,2.0,4.0,4.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,749.0,0.0,0.0,0.0,0.0,0.0,1
35.0,1.0,2.0,3.0,8.0,0.0,4.0,4.0,2.0,7.0,2.0,1.0,1.0,7.0,2.0,0.0,3.0,6.0,1.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,7.0,2.0,8.0,1.0,1.0,7.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,3.0,3.0,7.0,0.0,4.0,1.0,4.0,6.0,1.0,3.0,1.0,4.0,5.0,1.0,3.0,5.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,7.0,4.0,0.0,5.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,2.0,4.0,7.0,0.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,1.0,2.0,4.0,,1.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,9.0,0.0,5.0,0.0,4.0,991.0,4.0,5.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
849.0,1.0,3.0,3.0,8.0,1.0,4.0,1.0,4.0,6.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,156.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,3.0,7.0,2.0,3.0,4.0,2.0,701.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
34.0,1.0,3.0,3.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,7.0,5.0,4.0,0.0,5.0,4.0,0.0,2.0,3.0,2.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,2.0,1.0,1.0,5.0,0.0,2.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,5.0,0.0,2.0,7.0,7.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,4.0,0.0,2.0,8.0,1.0,2.0,0.0,7.0,7.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
33.0,1.0,4.0,2.0,8.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,9.0,7.0,2.0,0.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,3.0,3.0,8.0,0.0,6.0,1.0,2.0,7.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,6.0,,0.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,6.0,852.0,5.0,4.0,5.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,3.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,3.0,4.0,8.0,4.0,3.0,0.0,2.0,6.0,0.0,3.0,3.0,4.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,3.0,0.0,3.0,6.0,0.0,7.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0
29.0,1.0,2.0,5.0,7.0,2.0,2.0,2.0,4.0,6.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,8.0,1.0,,0.0,1.0,4.0,5.0,0.0,1.0,1.0,4.0,5.0,9.0,0.0,4.0,3.0,3.0,9.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,2.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,7.0,2.0,7.0,2.0,0.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25.0,1.0,2.0,5.0,6.0,1.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,5.0,1.0,1.0,5.0,4.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,3.0,7.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,4.0,7.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,0.0,5.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,7.0,0.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,3.0,3.0,2.0,0.0,5.0,2.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,94.0,2.0,2.0,0.0,1.0,8.0,8.0,0.0,1.0,6.0,3.0,0.0,5.0,450.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11.0,1.0,3.0,2.0,3.0,1.0,4.0,0.0,5.0,6.0,2.0,1.0,2.0,3.0,5.0,3.0,6.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,152.0,3.0,4.0,1.0,0.0,2.0,7.0,7.0,2.0,0.0,5.0,4.0,1.0,0.0,5.0,3.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,3.0,899.0,1.0,0.0,5.0,2.0,2.0,7.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,4.0,3.0,2.0,2.0,7.0,6.0,0.0,3.0,8.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,3.0,3.0,9.0,0.0,4.0,2.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,0.0,3.0,6.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,6.0,1.0,3.0,6.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1078.0,1.0,2.0,3.0,3.0,0.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,8.0,1.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,0.0,8.0,1.0,1.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,8.0,1.0,0.0,0.0,7.0,2.0,4.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,1.0,8.0,7.0,2.0,0.0,8.0,1.0,1.0,3.0,6.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
